benchmark,prior,metric,n_questions,n_seed_blocks,posterior_mean,lcb_mean,posterior_p90,lcb_p90,posterior_ci95_low,posterior_ci95_high,lcb_ci95_low,lcb_ci95_high,paired_mean_delta,paired_ci95_low,paired_ci95_high,reduction_percent
mmlu_computer_security,default,final_regret_pp,100,20,3.6999999999999935,3.7999999999999936,5.099999999999994,5.099999999999994,2.999999999999995,4.399999999999995,3.099999999999995,4.499999999999995,0.10000000000000006,0.0,0.3000000000000002,-2.7027027027027097
mmlu_computer_security,default,downward_jumps,100,20,14.25,6.1,22.500000000000007,10.200000000000003,11.25,17.450000000000003,4.65,7.6000000000000005,-8.15,-10.149999999999999,-6.4,57.19298245614035
mmlu_computer_security,default,jumps_ge_2pp,100,20,10.6,4.15,17.80000000000001,7.300000000000004,7.7,13.8,2.9,5.5,-6.45,-8.45,-4.65,60.849056603773576
mmlu_computer_security,default,any_jump_ge_2pp,100,20,1.0,0.95,1.0,1.0,1.0,1.0000000000000002,0.85,1.0,-0.05,-0.15,0.0,5.000000000000004
mmlu_computer_security,dataset,total_downward_pp,100,20,86.99999999999997,23.44999999999998,147.9000000000001,62.99999999999994,61.99999999999998,115.90124999999993,14.349999999999984,34.29999999999997,-63.54999999999999,-83.09999999999997,-46.39999999999999,73.04597701149427
mmlu_computer_security,dataset,maximum_drawdown_pp,100,20,11.95,5.299999999999996,18.299999999999997,8.999999999999996,9.75,14.349999999999998,4.099999999999996,6.549999999999997,-6.650000000000001,-8.500000000000004,-4.950000000000003,55.64853556485359
mmlu_computer_security,dataset,switches,100,20,53.2,16.25,86.60000000000004,24.600000000000023,42.10000000000001,65.80125,12.05,20.950000000000003,-36.95,-45.5,-29.3,69.45488721804512
mmlu_computer_security,dataset,largest_drop_pp,100,20,10.1,5.049999999999996,16.200000000000006,8.999999999999996,7.900000000000002,12.550000000000002,3.799999999999998,6.299999999999998,-5.050000000000004,-6.900000000000004,-3.350000000000005,50.000000000000036
mmlu_computer_security,dataset,mean_drawdown_pp,100,20,1.7041333333333308,0.7815111111111104,3.0066962962962913,1.2352000000000016,1.256294814814813,2.2040074074074063,0.4290959259259256,1.2809259259259247,-0.9226222222222207,-1.3260900000000004,-0.5590570370370355,54.140260282189686
mmlu_computer_security,dataset,mean_regret_pp,100,20,3.4471407407407355,3.1838518518518475,4.61259259259259,4.384799999999991,2.9851085185185147,3.9153059259259204,2.7401914814814767,3.6423374074074024,-0.26328888888888846,-0.5644329629629622,-0.07589333333333309,7.637892058689529
mmlu_computer_security,dataset,final_regret_pp,100,20,2.4999999999999973,2.3499999999999974,4.099999999999994,3.9999999999999925,1.6999999999999993,3.349999999999995,1.6499999999999995,2.9999999999999973,-0.1500000000000001,-0.4500000000000003,0.0,6.000000000000003
mmlu_computer_security,dataset,downward_jumps,100,20,23.75,7.1,37.60000000000002,11.70000000000001,18.450000000000003,29.900000000000002,5.098750000000001,9.4,-16.65,-20.700000000000003,-13.05,70.10526315789473
mmlu_computer_security,dataset,jumps_ge_2pp,100,20,18.0,5.3,30.50000000000002,11.300000000000004,13.45,23.200000000000003,3.55,7.35,-12.7,-16.0,-9.75,70.55555555555556
mmlu_computer_security,dataset,any_jump_ge_2pp,100,20,1.0,0.9,1.0,1.0,1.0,1.0000000000000002,0.75,1.0,-0.1,-0.25,0.0,9.999999999999998
mmlu_conceptual_physics,default,total_downward_pp,235,20,124.93617021276609,34.95744680851068,169.9574468085108,46.170212765957515,114.16968085106396,136.7452127659576,30.72340425531919,39.510638297872376,-89.97872340425542,-99.04255319148945,-81.82978723404266,72.01975476839236
mmlu_conceptual_physics,default,maximum_drawdown_pp,235,20,5.82978723404255,3.234042553191491,6.7659574468085255,3.4468085106382924,3.574468085106381,9.127659574468083,2.3191489361702144,4.787234042553193,-2.5957446808510607,-5.510638297872338,-0.8936170212765927,44.52554744525542
mmlu_conceptual_physics,default,switches,235,20,237.8,84.5,276.1,105.1,225.7,250.5,77.6,91.70000000000002,-153.3,-163.05125,-143.49875000000003,64.4659377628259
mmlu_conceptual_physics,default,largest_drop_pp,235,20,5.617021276595743,3.0425531914893638,6.680851063829801,3.0212765957446845,3.3829787234042534,8.914893617021274,2.127659574468087,4.617021276595745,-2.574468085106381,-5.532446808510637,-0.8510638297872336,45.833333333333286
mmlu_conceptual_physics,default,mean_drawdown_pp,235,20,0.3191643612829668,0.25246885636202065,0.3783297285515483,0.3579685797159778,0.2033091058464531,0.5086779672384016,0.13404149690659425,0.44293900373891293,-0.06669550492094614,-0.0834945928273226,-0.05121103901547523,20.896914885122413
mmlu_conceptual_physics,default,mean_regret_pp,235,20,0.6770551447780965,0.634355750046108,0.8753147896651733,0.8573948325872275,0.5306141542175944,0.8788683164830753,0.47985862548832203,0.8428921080428556,-0.042699394731988374,-0.05609141055949547,-0.030396727193467584,6.30663470491508
mmlu_conceptual_physics,default,final_regret_pp,235,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
mmlu_conceptual_physics,default,downward_jumps,235,20,104.8,34.65,122.10000000000002,44.0,98.5,111.65,31.65,37.650000000000006,-70.15,-75.35000000000001,-65.35000000000001,66.93702290076337
mmlu_conceptual_physics,default,jumps_ge_2pp,235,20,14.95,2.85,21.200000000000003,8.0,12.15,17.900000000000002,1.55,4.3,-12.1,-14.250000000000002,-10.05,80.93645484949833
mmlu_conceptual_physics,default,any_jump_ge_2pp,235,20,1.0,0.8,1.0,1.0,1.0,1.0000000000000002,0.6000000000000001,0.9500000000000001,-0.2,-0.4,-0.05,19.999999999999996
mmlu_conceptual_physics,dataset,total_downward_pp,235,20,109.53191489361716,30.914893617021317,127.9574468085108,42.63829787234047,102.85106382978736,116.44734042553205,27.510638297872376,34.489361702127695,-78.61702127659582,-84.91489361702136,-72.5313829787235,71.77544677544677
mmlu_conceptual_physics,dataset,maximum_drawdown_pp,235,20,6.063829787234039,2.6382978723404262,15.531914893617023,3.4468085106382924,3.8936170212765915,8.702127659574465,2.255319148936173,3.0851063829787218,-3.425531914893613,-6.063829787234039,-1.2760638297872358,56.4912280701754
mmlu_conceptual_physics,dataset,switches,235,20,220.65,81.55,262.6,112.0,203.25,237.25124999999997,71.19874999999999,91.35,-139.1,-150.0,-128.2,63.0410151824156
mmlu_conceptual_physics,dataset,largest_drop_pp,235,20,5.85106382978723,2.4468085106382995,15.531914893617023,3.4468085106382924,3.8085106382978684,8.255319148936167,2.1489361702127683,2.787234042553192,-3.4042553191489304,-5.808510638297866,-1.40425531914893,58.18181818181812
mmlu_conceptual_physics,dataset,mean_drawdown_pp,235,20,0.16777023288566983,0.10226581493218004,0.26648558925607385,0.20994785641232097,0.13680817530975986,0.20140189125295502,0.06974389282899948,0.1372761430511546,-0.06550441795348981,-0.09248907667287043,-0.04062796975336577,39.04412411356013
mmlu_conceptual_physics,dataset,mean_regret_pp,235,20,0.5595372466173728,0.5231339805174116,0.7557755310765706,0.7341763492782045,0.48628792984926994,0.6413079154301415,0.4388905822980066,0.6124789329845908,-0.03640326609996125,-0.05976372751203006,-0.01784665425951067,6.505959401279111
mmlu_conceptual_physics,dataset,final_regret_pp,235,20,0.042553191489361764,0.042553191489361764,0.04255319148936237,0.04255319148936237,0.0,0.10638297872340441,0.0,0.10638297872340441,0.0,0.0,0.0,0.0
mmlu_conceptual_physics,dataset,downward_jumps,235,20,96.7,33.35,113.4,45.1,90.5,102.7,29.700000000000003,36.95,-63.35,-67.75,-59.1,65.511892450879
mmlu_conceptual_physics,dataset,jumps_ge_2pp,235,20,12.9,2.1,20.0,5.0,10.450000000000001,15.35,1.3,3.05,-10.8,-12.900000000000002,-8.698750000000018,83.72093023255813
mmlu_conceptual_physics,dataset,any_jump_ge_2pp,235,20,1.0,0.8,1.0,1.0,1.0,1.0000000000000002,0.6000000000000001,0.9500000000000001,-0.2,-0.4,-0.05,19.999999999999996
mmlu_econometrics,default,total_downward_pp,114,20,91.44736842105256,23.289473684210492,160.08771929824556,33.859649122806935,68.85855263157886,115.79057017543852,19.47368421052628,27.19298245614032,-68.15789473684207,-90.48355263157892,-47.71929824561401,74.53237410071944
mmlu_econometrics,default,maximum_drawdown_pp,114,20,13.815789473684209,4.999999999999998,26.403508771929832,12.368421052631584,9.385964912280699,18.728070175438592,3.3771929824561377,6.930921052631563,-8.815789473684209,-13.771929824561404,-4.517543859649123,63.80952380952382
mmlu_econometrics,default,switches,114,20,92.35,38.2,120.2,50.300000000000004,82.9,101.7,34.45,42.1,-54.15,-61.7,-46.400000000000006,58.63562533838657
mmlu_econometrics,default,largest_drop_pp,114,20,12.32456140350877,4.736842105263156,22.368421052631586,12.368421052631584,8.201754385964914,16.92982456140351,3.1578947368421053,6.536184210526301,-7.587719298245615,-12.412280701754387,-3.596491228070178,61.565836298932396
mmlu_econometrics,default,mean_drawdown_pp,114,20,0.8061739794580658,0.6201680289091787,1.502844179975604,0.7551725317191575,0.6037407521402586,1.0376306669858524,0.4323598144158302,0.8953202124870314,-0.18600595054888708,-0.3900305507107605,-0.0029399359347042748,23.07268099547518
mmlu_econometrics,default,mean_regret_pp,114,20,2.411226246252407,2.088152479965345,2.764485938693387,2.674988315493087,1.9572744605177652,3.0924686228241156,1.804945253810289,2.419817066219805,-0.32307376628706247,-0.7410680494283136,-0.017524195478950764,13.398732980332817
mmlu_econometrics,default,final_regret_pp,114,20,1.052631578947368,1.052631578947368,1.8421052631578907,1.8421052631578907,0.7017543859649128,1.4035087719298234,0.7017543859649128,1.4035087719298234,0.0,0.0,0.0,0.0
mmlu_econometrics,default,downward_jumps,114,20,35.55,14.3,49.1,19.0,31.55,39.55,12.95,15.7,-21.25,-24.7,-17.8,59.77496483825597
mmlu_econometrics,default,jumps_ge_2pp,114,20,9.7,2.75,19.0,5.100000000000001,7.1000000000000005,12.35,1.85,3.6500000000000004,-6.95,-9.0,-4.95,71.64948453608247
mmlu_econometrics,default,any_jump_ge_2pp,114,20,1.0,0.85,1.0,1.0,1.0,1.0000000000000002,0.7,1.0,-0.15,-0.30000000000000004,0.0,15.000000000000002
mmlu_econometrics,dataset,total_downward_pp,114,20,67.45614035087708,23.728070175438553,85.52631578947354,31.666666666666607,62.06140350877183,73.1140350877192,20.96491228070171,26.578947368420998,-43.72807017543853,-49.38596491228064,-38.28947368421047,64.82444733420026
mmlu_econometrics,dataset,maximum_drawdown_pp,114,20,5.13157894736842,3.245614035087717,6.228070175438595,5.263157894736836,4.298245614035087,6.2719298245614015,2.7192982456140324,3.8596491228070153,-1.8859649122807027,-2.7631578947368434,-1.228070175438597,36.752136752136785
mmlu_econometrics,dataset,switches,114,20,84.6,40.95,106.9,54.2,77.4,91.55125,35.95,46.10124999999999,-43.65,-49.25125,-37.900000000000006,51.595744680851055
mmlu_econometrics,dataset,largest_drop_pp,114,20,5.087719298245614,3.245614035087717,6.228070175438595,5.263157894736836,4.254385964912279,6.228070175438595,2.7192982456140324,3.8596491228070153,-1.8421052631578956,-2.719298245614037,-1.1842105263157894,36.20689655172418
mmlu_econometrics,dataset,mean_drawdown_pp,114,20,0.08331338417518779,0.017087878891510744,0.08229312723003054,0.022662243653318124,0.051497041824834826,0.1419989626437765,0.0138390159935251,0.021317242912349127,-0.06622550528367703,-0.12354314147942992,-0.036227671192275435,79.48963535609226
mmlu_econometrics,dataset,mean_regret_pp,114,20,0.3130307901006577,0.28043956545033805,0.7424278695439055,0.7090272790488245,0.20056627110335926,0.4442344083079695,0.1674697627760108,0.4122006201338305,-0.03259122465031973,-0.036125075521813134,-0.029330677245420024,10.411507647487227
mmlu_econometrics,dataset,final_regret_pp,114,20,0.17543859649122806,0.0,0.0,0.0,0.0,0.5263157894736842,0.0,0.0,-0.17543859649122806,-0.5263157894736842,0.0,99.99999999999999
mmlu_econometrics,dataset,downward_jumps,114,20,36.7,16.0,45.300000000000004,22.1,33.85,39.65,14.0,18.15,-20.7,-23.4,-18.050000000000004,56.4032697547684
mmlu_econometrics,dataset,jumps_ge_2pp,114,20,10.1,2.35,15.0,4.100000000000001,8.5,11.700000000000001,1.65,3.0500000000000003,-7.75,-9.3,-6.35,76.73267326732673
mmlu_econometrics,dataset,any_jump_ge_2pp,114,20,1.0,0.8,1.0,1.0,1.0,1.0000000000000002,0.6000000000000001,0.9500000000000001,-0.2,-0.4,-0.05,19.999999999999996
mmlu_electrical_engineering,default,total_downward_pp,145,20,79.06896551724142,26.172413793103477,128.00000000000006,48.7586206896552,57.92931034482764,106.20775862068972,19.930172413793123,32.7586206896552,-52.896551724137964,-79.72413793103453,-33.68879310344832,66.8992586131705
mmlu_electrical_engineering,default,maximum_drawdown_pp,145,20,14.206896551724137,8.379310344827589,22.41379310344828,15.655172413793107,10.896551724137932,17.413793103448274,5.723275862068967,11.206896551724139,-5.82758620689655,-8.896551724137929,-3.034482758620689,41.01941747572813
mmlu_electrical_engineering,default,switches,145,20,80.75,34.8,101.90000000000003,51.2,72.75,89.25125,29.85,39.85124999999999,-45.95,-53.901250000000005,-38.95,56.90402476780186
mmlu_electrical_engineering,default,largest_drop_pp,145,20,12.862068965517238,7.793103448275862,19.586206896551722,15.517241379310345,9.793103448275861,15.75862068965517,5.206896551724142,10.517241379310343,-5.068965517241377,-8.206896551724135,-2.3793103448275863,39.41018766756031
mmlu_electrical_engineering,default,mean_drawdown_pp,145,20,1.0019007354560272,0.7607134363852562,1.6389307262077786,1.4084255956313037,0.776803893072621,1.2399645043378695,0.5600188488131417,0.9700247500770693,-0.241187299070771,-0.40379398423393625,-0.11134504778262212,24.07297355271345
mmlu_electrical_engineering,default,mean_regret_pp,145,20,2.3767789668384216,2.104929757343551,4.37126172545911,3.2111260844673404,1.8627714361210197,2.9853120623596303,1.6640941559871403,2.6532024926234232,-0.27184920949487035,-0.711171885321709,-0.004706213942837694,11.437715214069028
mmlu_electrical_engineering,default,final_regret_pp,145,20,1.000000000000002,0.9655172413793123,1.4482758620689693,1.4482758620689693,0.7241379310344842,1.2758620689655198,0.6551724137931048,1.2758620689655198,-0.034482758620689724,-0.20689655172413837,0.17241379310344862,3.4482758620689653
mmlu_electrical_engineering,default,downward_jumps,145,20,33.3,13.9,43.90000000000001,22.1,29.400000000000002,37.55,11.600000000000001,16.3,-19.4,-23.1,-16.05,58.25825825825826
mmlu_electrical_engineering,default,jumps_ge_2pp,145,20,11.6,3.85,20.300000000000004,8.0,8.55,14.900000000000002,2.6500000000000004,5.15,-7.75,-10.8,-5.25,66.8103448275862
mmlu_electrical_engineering,default,any_jump_ge_2pp,145,20,0.95,0.85,1.0,1.0,0.85,1.0,0.7,1.0,-0.1,-0.25,0.0,10.526315789473683
mmlu_electrical_engineering,dataset,total_downward_pp,145,20,77.03448275862077,20.448275862068993,112.00000000000014,30.2068965517242,66.96551724137939,87.72413793103458,16.758620689655203,24.344827586206925,-56.58620689655178,-66.55172413793109,-47.68965517241385,73.455684870188
mmlu_electrical_engineering,dataset,maximum_drawdown_pp,145,20,13.655172413793105,3.7241379310344853,26.89655172413793,4.8965517241379395,10.310344827586206,17.034482758620687,2.620689655172417,5.17241379310345,-9.931034482758616,-13.206896551724135,-6.655172413793101,72.7272727272727
mmlu_electrical_engineering,dataset,switches,145,20,98.9,34.35,127.1,45.2,89.10000000000001,109.55000000000001,30.05,38.650000000000006,-64.55,-72.15,-57.900000000000006,65.26794742163803
mmlu_electrical_engineering,dataset,largest_drop_pp,145,20,12.724137931034486,3.5172413793103474,20.068965517241395,4.8965517241379395,9.551724137931036,15.93103448275862,2.37931034482759,5.000000000000002,-9.206896551724133,-12.6551724137931,-5.896551724137929,72.35772357723576
mmlu_electrical_engineering,dataset,mean_drawdown_pp,145,20,0.8018038490333381,0.5070189809309908,1.2099035539701433,0.8123028141101868,0.5669876249614663,1.1202973532390892,0.39451235301889337,0.6165171092614614,-0.2947848681023474,-0.622572598758092,-0.08747126436781633,36.765209902364845
mmlu_electrical_engineering,dataset,mean_regret_pp,145,20,1.747970229444665,1.4841907781741315,2.723734531201829,1.9619852908794655,1.3431185977892282,2.218392742326155,1.2485561280662354,1.7053450037433393,-0.26377945127053365,-0.6310536838860278,0.005514334786629556,15.09061463560149
mmlu_electrical_engineering,dataset,final_regret_pp,145,20,0.896551724137932,0.5862068965517251,1.4482758620689693,1.379310344827589,0.5172413793103459,1.3448275862068981,0.34482758620689724,0.8275862068965534,-0.31034482758620696,-0.793103448275862,0.0,34.615384615384585
mmlu_electrical_engineering,dataset,downward_jumps,145,20,41.0,13.3,50.300000000000004,18.1,36.95,45.5,11.3,15.151249999999983,-27.7,-31.25,-24.7,67.5609756097561
mmlu_electrical_engineering,dataset,jumps_ge_2pp,145,20,13.05,3.85,21.200000000000003,8.0,10.250000000000002,15.75,2.65,5.15,-9.2,-11.35,-7.05,70.49808429118774
mmlu_electrical_engineering,dataset,any_jump_ge_2pp,145,20,1.0,0.85,1.0,1.0,1.0,1.0000000000000002,0.7,1.0,-0.15,-0.30000000000000004,0.0,15.000000000000002
mmlu_elementary_mathematics,default,total_downward_pp,378,20,238.63756613756632,66.15079365079372,302.03703703703724,96.03174603174605,221.6663359788362,256.79927248677274,54.814484126984205,79.55026455026464,-172.4867724867726,-186.24371693121708,-159.58961640211646,72.27980710603624
mmlu_elementary_mathematics,default,maximum_drawdown_pp,378,20,12.65873015873016,5.925925925925928,30.185185185185183,6.164021164021191,8.042328042328045,17.896825396825395,3.4920634920634943,9.576719576719576,-6.732804232804232,-10.939153439153436,-3.015873015873017,53.18704284221524
mmlu_elementary_mathematics,default,switches,378,20,303.95,105.85,389.8,136.70000000000002,283.19875,325.85124999999994,93.55000000000001,118.65,-198.1,-214.05,-183.45,65.1751932883698
mmlu_elementary_mathematics,default,largest_drop_pp,378,20,12.301587301587306,5.674603174603176,29.92063492063492,6.164021164021191,7.698412698412703,17.460317460317462,3.214285714285716,9.365079365079366,-6.626984126984129,-10.925925925925927,-2.777777777777781,53.87096774193549
mmlu_elementary_mathematics,default,mean_drawdown_pp,378,20,0.4318525154308032,0.2954237936601257,0.6858876457151978,0.5201567290534577,0.36796974391036763,0.4995608196029524,0.21391674106008848,0.38288655806782435,-0.1364287217706775,-0.1740913634162703,-0.09472605076171638,31.591507956039173
mmlu_elementary_mathematics,default,mean_regret_pp,378,20,0.7471090249847858,0.6930340799633389,0.9392379417854638,1.0029073052784605,0.6652035269221251,0.8382682352014132,0.6006238160559161,0.790910095939002,-0.0540749450214469,-0.08132796404646285,-0.02560167947685095,7.23789208978544
mmlu_elementary_mathematics,default,final_regret_pp,378,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
mmlu_elementary_mathematics,default,downward_jumps,378,20,142.85,47.95,180.0,61.300000000000004,132.8,153.65,42.2,54.099999999999994,-94.9,-102.80000000000001,-87.55,66.4333216660833
mmlu_elementary_mathematics,default,jumps_ge_2pp,378,20,48.05,11.05,64.5,16.000000000000014,42.54875,53.550000000000004,8.2,14.400000000000002,-37.0,-41.55,-32.55,77.00312174817898
mmlu_elementary_mathematics,default,any_jump_ge_2pp,378,20,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,1.0000000000000002,0.0,0.0,0.0,0.0
mmlu_elementary_mathematics,dataset,total_downward_pp,378,20,116.78571428571448,22.72486772486777,136.4285714285717,40.31746031746041,109.68253968253985,124.49735449735462,17.777447089947106,27.97652116402123,-94.06084656084667,-104.68287037037047,-83.42592592592605,80.54139766677991
mmlu_elementary_mathematics,dataset,maximum_drawdown_pp,378,20,4.0608465608465645,2.7513227513227534,5.317460317460318,3.4656084656084687,3.730158730158734,4.417989417989421,2.447089947089948,3.055555555555558,-1.3095238095238118,-1.7857142857142878,-0.8994708994709029,32.247557003257334
mmlu_elementary_mathematics,dataset,switches,378,20,129.15,36.85,147.5,68.4,121.05000000000001,138.40125,28.35,46.25,-92.3,-102.89999999999999,-81.4,71.46728610143245
mmlu_elementary_mathematics,dataset,largest_drop_pp,378,20,4.047619047619051,2.7513227513227534,5.291005291005291,3.4656084656084687,3.716931216931222,4.3786375661375665,2.447089947089948,3.055555555555558,-1.2962962962962983,-1.7724867724867726,-0.8994708994709006,32.02614379084968
mmlu_elementary_mathematics,dataset,mean_drawdown_pp,378,20,0.05523983713284135,0.009153760574493425,0.0645268319185637,0.0157185263985185,0.04825975124084073,0.06478917889362742,0.007042607471276844,0.011450897231320402,-0.04608607655834791,-0.05577020779352756,-0.03976491678823644,83.42905944403789
mmlu_elementary_mathematics,dataset,mean_regret_pp,378,20,0.23490020913105497,0.19434205628601195,0.36983847036757295,0.319567180629301,0.17742229646011806,0.297064920313501,0.13818318822728096,0.2550927870004892,-0.040558152845043,-0.04365312654554262,-0.03752741151330208,17.26612036450547
mmlu_elementary_mathematics,dataset,final_regret_pp,378,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
mmlu_elementary_mathematics,dataset,downward_jumps,378,20,63.5,17.45,73.2,33.2,59.7,67.65,13.350000000000001,21.95,-46.05,-51.300000000000004,-40.6,72.51968503937007
mmlu_elementary_mathematics,dataset,jumps_ge_2pp,378,20,25.2,3.15,34.0,6.0,22.25,28.101249999999983,2.25,4.050000000000001,-22.05,-25.200000000000003,-18.9,87.5
mmlu_elementary_mathematics,dataset,any_jump_ge_2pp,378,20,1.0,0.9,1.0,1.0,1.0,1.0000000000000002,0.75,1.0,-0.1,-0.25,0.0,9.999999999999998
mmlu_formal_logic,default,total_downward_pp,126,20,117.46031746031747,54.484126984126966,150.87301587301587,79.6031746031746,103.4910714285714,131.90575396825395,40.752976190476176,71.42956349206347,-62.97619047619046,-72.65873015873015,-52.856150793650784,53.614864864864884
mmlu_formal_logic,default,maximum_drawdown_pp,126,20,17.61904761904762,12.6984126984127,23.174603174603174,20.634920634920633,15.0,20.11904761904762,10.039682539682538,15.357142857142856,-4.920634920634923,-8.174603174603178,-2.1031746031746033,27.92792792792793
mmlu_formal_logic,default,switches,126,20,69.95,36.55,85.4,49.000000000000014,63.400000000000006,76.45124999999999,30.450000000000003,43.150000000000006,-33.4,-37.05,-30.1,47.74839170836312
mmlu_formal_logic,default,largest_drop_pp,126,20,16.46825396825397,12.222222222222223,23.174603174603174,20.634920634920633,13.849206349206348,19.047619047619047,9.523809523809522,14.960317460317459,-4.246031746031748,-7.539682539682542,-1.4285714285714297,25.783132530120476
mmlu_formal_logic,default,mean_drawdown_pp,126,20,1.6217631085355944,1.2074783274077798,2.7400502038950023,2.4938458236518173,1.2855281207133042,1.9758834672414918,0.8656035665294918,1.5984488582813086,-0.4142847811278149,-0.669616378787453,-0.21459528941892358,25.54533266587263
mmlu_formal_logic,default,mean_regret_pp,126,20,4.101574237376712,3.9351175312374673,5.964997247184214,5.8454037307653,3.297936204660196,5.102157344419255,3.1165794164030554,4.961018611834312,-0.16645670613924585,-0.26048216268674906,-0.08433601149650559,4.0583614121222755
mmlu_formal_logic,default,final_regret_pp,126,20,1.8650793650793713,2.0634920634920695,3.9682539682539764,3.9682539682539764,1.2301587301587351,2.6587301587301653,1.4285714285714328,2.857142857142863,0.1984126984126977,0.0,0.515873015873014,-10.638297872340376
mmlu_formal_logic,default,downward_jumps,126,20,30.65,15.6,37.400000000000006,20.900000000000013,27.700000000000003,33.6,12.75,18.799999999999997,-15.05,-16.551250000000003,-13.65,49.10277324632953
mmlu_formal_logic,default,jumps_ge_2pp,126,20,18.75,9.25,24.0,16.400000000000006,16.55,20.901249999999983,7.000000000000001,11.8,-9.5,-10.850000000000001,-8.1,50.666666666666664
mmlu_formal_logic,default,any_jump_ge_2pp,126,20,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,1.0000000000000002,0.0,0.0,0.0,0.0
mmlu_formal_logic,dataset,total_downward_pp,126,20,120.43650793650792,25.71428571428571,154.04761904761907,47.38095238095233,105.11805555555559,135.47718253968253,19.76190476190477,32.06349206349205,-94.72222222222221,-108.76984126984125,-81.46825396825398,78.64909390444811
mmlu_formal_logic,dataset,maximum_drawdown_pp,126,20,16.11111111111111,5.436507936507935,21.190476190476197,8.015873015873021,13.730158730158728,18.69047619047619,4.6428571428571415,6.269841269841266,-10.674603174603176,-12.777777777777779,-8.690476190476193,66.25615763546799
mmlu_formal_logic,dataset,switches,126,20,74.15,28.95,99.1,44.400000000000006,65.9,82.00124999999998,23.5,34.5,-45.2,-50.3,-40.0,60.95751854349292
mmlu_formal_logic,dataset,largest_drop_pp,126,20,15.039682539682536,5.07936507936508,20.07936507936508,7.936507936507931,12.817460317460316,17.5,4.365079365079365,5.833333333333334,-9.96031746031746,-12.103174603174606,-7.936507936507937,66.22691292875987
mmlu_formal_logic,dataset,mean_drawdown_pp,126,20,0.6935276168080401,0.5548370239728264,1.4458535128729113,1.4138928548099625,0.40039869171262515,1.0308689799650999,0.28442454485223445,0.8598732771572278,-0.1386905928352138,-0.2869346229575507,0.008773900506704888,19.997847161953974
mmlu_formal_logic,dataset,mean_regret_pp,126,20,1.4715853419557199,1.57946306094455,2.3816522493771197,2.507871186883542,1.086710431772166,1.9014552597445091,1.179709647919531,2.0047399755512707,0.10787771898883033,-0.03334674747814052,0.2801305021322666,-7.330714428390663
mmlu_formal_logic,dataset,final_regret_pp,126,20,0.3968253968254009,0.3968253968254009,0.7936507936508019,0.7936507936508019,0.23809523809524058,0.5555555555555614,0.23809523809524058,0.5555555555555614,0.0,0.0,0.0,0.0
mmlu_formal_logic,dataset,downward_jumps,126,20,32.35,11.2,44.1,18.300000000000004,28.9,35.699999999999996,8.8,13.7,-21.15,-23.5,-18.75,65.37867078825347
mmlu_formal_logic,dataset,jumps_ge_2pp,126,20,20.2,5.1,25.1,10.100000000000001,17.89875,22.349999999999998,3.7,6.6000000000000005,-15.1,-17.1,-13.15,74.75247524752476
mmlu_formal_logic,dataset,any_jump_ge_2pp,126,20,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,1.0000000000000002,0.0,0.0,0.0,0.0
mmlu_global_facts,default,total_downward_pp,100,20,56.40000000000001,23.050000000000004,80.80000000000007,38.20000000000001,43.50000000000002,73.90000000000003,17.70000000000001,29.150000000000016,-33.35000000000001,-48.601250000000014,-22.600000000000012,59.13120567375887
mmlu_global_facts,default,maximum_drawdown_pp,100,20,17.0,9.7,26.0,20.2,13.65,20.3,7.000000000000002,12.700000000000001,-7.299999999999999,-10.849999999999998,-4.050000000000001,42.94117647058824
mmlu_global_facts,default,switches,100,20,37.25,18.95,47.2,26.200000000000003,32.05,43.599999999999994,16.05,22.0,-18.3,-22.1,-15.250000000000002,49.12751677852349
mmlu_global_facts,default,largest_drop_pp,100,20,16.15,8.9,26.0,18.4,12.650000000000002,19.55,6.250000000000002,11.899999999999999,-7.25,-11.001249999999999,-3.85,44.891640866873054
mmlu_global_facts,default,mean_drawdown_pp,100,20,1.6852148148148163,1.5067851851851874,2.9815407407407477,2.573451851851858,1.0461025925925933,2.4820007407407423,0.8978200000000007,2.2612448148148183,-0.17842962962962877,-0.33158518518518354,-0.03515074074074033,10.58794570644906
mmlu_global_facts,default,mean_regret_pp,100,20,5.093096296296298,5.125881481481485,9.379674074074083,9.438933333333345,3.828960000000005,6.452194074074076,3.881936666666666,6.458930370370372,0.032785185185186784,-0.03575666666666448,0.11441777777778042,-0.6437181486049696
mmlu_global_facts,default,final_regret_pp,100,20,2.7500000000000018,3.150000000000002,4.100000000000005,5.000000000000004,2.1487500000000033,3.350000000000003,2.500000000000002,3.850000000000003,0.40000000000000036,-0.20000000000000018,1.250000000000001,-14.545454545454549
mmlu_global_facts,default,downward_jumps,100,20,15.75,7.75,22.0,12.0,13.05,19.051249999999985,6.25,9.35,-8.0,-10.0,-6.4,50.79365079365079
